DateTime,Entries,UniqueIPs
1501878122,3988,4066
1501879323,3987,4065
1501879922,3988,4066
1501880521,3991,4069
1501881721,3993,4071
1501882922,3992,4070
1501883521,4000,4078
1501884122,3998,4076
1501884721,3999,4077
1501885321,4002,4080
1501885921,4002,4080
1501886521,4000,4078
1501887722,4003,4081
1501888922,4005,4083
1501890121,4004,4082
1501890722,4003,4081
1501891322,4012,4090
1501891922,4009,4087
1501892522,4009,4087
1501894322,4010,4087
1501894922,4014,4091
1501896121,4019,4096
1501896721,4020,4097
1501897921,4020,4097
1501899121,4017,4094
1501899722,4018,4095
1501900921,4018,4095
1501902723,4026,4104
1501903321,4028,4106
1501903921,4027,4105
1501904522,4029,4107
1501905122,4029,4107
1501905722,4027,4105
1501906921,4023,4101
1501908722,4026,4104
1501909322,4027,4105
1501909922,4025,4103
1501911722,4019,4097
1501912322,4018,4096
1501913521,4018,4096
1501914721,4038,4116
1501916522,4036,4114
1501917121,4037,4115
1501918922,4036,4114
1501920122,4037,4115
1501920721,4038,4116
1501921321,4037,4115
1501924921,4038,4116
1501926121,4040,4118
1501927922,4036,4114
1501929721,4035,4113
1501930921,4047,4125
1501932122,4048,4126
1501934521,4049,4127
1501935721,4055,4134
1501936322,4054,4133
1501938122,4056,4135
1501938722,4056,4135
1501939321,4057,4136
1501940522,4056,4135
1501942921,4056,4135
1501944122,4056,4135
1501944722,4056,4135
1501945322,4057,4136
1501946522,4051,4129
1501947721,4049,4127
1501948321,4048,4126
1501948921,4049,4127
1501950121,4043,4121
1501951321,4045,4123
1501953122,4037,4115
1501956123,4046,4124
1501956722,4050,4128
1501957322,4049,4127
1501959121,4057,4135
1501960321,4058,4136
1501962122,4057,4135
1501963322,4055,4133
1501963922,4056,4134
1501965721,4056,4134
1501966322,4057,4135
1501967522,4062,4140
1501968121,4060,4138
1501969322,4061,4139
1501970521,4058,4136
1501971722,4062,4140
1501972921,4061,4139
1501974122,4057,4134
1501974722,4059,4136
1501975321,4070,4147
1501975922,4072,4150
1501976521,4072,4150
1501977722,4073,4151
1501978321,4074,4152
1501978921,4072,4150
1501979523,4076,4154
1501980122,4095,4173
1501981322,4095,4173
1501982523,4094,4172
1501983122,4096,4174
1501983721,4097,4175
1501984322,4096,4174
1501984921,4097,4175
1501986121,4098,4176
1501987323,4100,4178
1501988522,4101,4179
1501989121,4102,4180
1501989721,4104,4182
1501991522,4103,4181
1501992122,4104,4182
1501992721,4098,4176
1501993321,4103,4181
1501993922,4101,4179
1501995721,4101,4179
1501996322,4099,4177
1501996921,4100,4178
1501997522,4098,4176
1501998121,4090,4168
1501999322,4089,4167
1501999922,4088,4166
1502001722,4087,4165
1502002921,4091,4169
