DateTime,Entries,UniqueIPs
1501867965,36081,38978
1501868921,36056,38952
1501869872,36155,39068
1501870830,36145,39064
1501871812,36134,39058
1501872751,36109,39017
1501873717,36223,39154
1501874678,36223,39156
1501875643,36168,39100
1501876603,36161,39091
1501876868,36198,39129
1501877586,36116,39031
1501878523,36228,39150
1501879462,36191,39109
1501880514,36253,39173
1501881616,36239,39159
1501882365,36241,39161
1501882585,36267,39189
1501883553,36205,39101
1501884550,36286,39176
1501885463,36276,39161
1501886446,36197,39069
1501887401,36244,39131
1501887668,36278,39169
1501888378,36291,39185
1501889320,36360,39260
1501890275,36342,39226
1501890758,36404,39288
1501891295,36502,39412
1501892222,34912,37736
1501893149,34995,37809
1501894139,34907,37721
1501895071,35150,37978
1501896054,35025,37828
1501897012,35017,37822
1501897958,35089,37910
1501898544,35118,37944
1501898924,35200,38039
1501899871,35257,38081
1501900347,35280,38106
1501900843,35230,38045
1501901815,35241,38040
1501902068,35267,38071
1501902755,35201,38009
1501903728,35238,38053
1501904662,35042,37820
1501905680,35143,37933
1501906606,34944,37722
1501907574,35026,37815
1501908525,34883,37674
1501909475,34996,37793
1501910431,34895,37663
1501911417,34937,37714
1501912345,34931,37698
1501912868,34995,37769
1501913329,34850,37593
1501914271,34875,37620
1501915243,34806,37537
1501916221,34734,37463
1501916469,34800,37538
1501917155,34749,37474
1501918120,34842,37586
1501919067,34772,37496
1501920041,34842,37579
1501920068,34884,37622
1501920995,34753,37458
1501921943,34834,37547
1501922915,34578,37261
1501923875,34705,37393
1501924844,34490,37152
1501925803,34446,37108
1501926747,34346,37004
1501927269,34414,37072
1501927736,34347,36998
1501928688,34349,37004
1501929647,34273,36908
1501930615,34069,36704
1501930868,34145,36782
1501931552,33897,36515
1501932542,33702,36309
1501933467,33615,36228
1501934496,33564,36158
1501935407,33555,36158
1501936367,33555,36154
1501937323,33473,36059
1501938279,33595,36179
1501939227,33481,36059
1501940200,33474,36041
1501941161,33396,35960
1501942129,33512,36068
1501943064,33555,36127
1501944030,33427,35965
1501945018,33454,36006
1501945268,33521,36081
1501945952,33422,35971
1501946915,33421,35954
1501947876,33380,35890
1501948925,33434,35973
1501949785,33476,36017
1501950040,33452,35992
1501950984,33482,36025
1501951699,33485,36028
1501951958,33478,36010
1501952922,33544,36077
1501953628,33545,36079
1501953862,33614,36143
1501954843,33594,36121
1501955544,33588,36116
