DateTime,Entries,UniqueIPs
1501981484,19966,20299
1501982441,19961,20294
1501983403,19960,20293
1501984346,19962,20295
1501985330,19959,20292
1501986267,19960,20293
1501987238,19957,20290
1501988183,19956,20289
1501989166,19957,20290
1501990120,19953,20286
1501991061,19956,20289
1501992062,19947,20280
1501993009,19943,20276
1501993957,19941,20274
1501994908,19935,20267
1501995883,19926,20257
1501996830,19923,20254
1501997806,19912,20243
1501998758,19898,20230
1501999731,19903,20234
1502000669,19906,20237
1502001637,19899,20230
1502002608,19885,20216
1502003552,19888,20219
1502004521,19885,20216
1502005463,19886,20217
1502006534,19884,20215
1502007626,19879,20210
1502008581,19874,20205
1502009541,19866,20197
1502010491,19863,20194
1502011724,19852,20183
1502012665,19850,20181
1502013705,19844,20175
1502014836,19843,20172
1502015786,19845,20174
1502016755,19830,20159
1502017714,19839,20168
1502018675,19836,20165
1502019626,19841,20170
1502020586,19841,20170
1502021579,19845,20174
1502022513,19853,20182
1502023460,19856,20185
1502024497,19858,20187
1502025403,19853,20180
1502026348,19858,20185
1502027329,19835,20162
1502028270,19834,20161
1502029227,19831,20157
1502030462,19824,20151
1502031720,19827,20154
1502032828,19822,20149
1502033792,19828,20155
1502034745,19832,20159
1502035711,19820,20147
1502036663,19819,20146
1502037636,19817,20145
1502038595,19816,20144
1502039558,19813,20141
1502040502,19811,20140
1502041459,19814,20143
1502042496,19815,20144
1502043407,19829,20159
1502044349,19834,20166
1502045319,19831,20163
1502046271,19826,20158
1502047231,19825,20157
1502048182,19821,20153
1502049168,19826,20158
1502050634,19822,20154
1502051567,19835,20167
1502052508,19831,20163
1502053496,19838,20171
1502054437,19838,20170
1502055388,19847,20179
1502056362,19851,20181
1502057333,19855,20185
1502058262,19865,20195
1502059231,19871,20200
1502060204,19877,20206
1502061169,19878,20207
1502062114,19882,20212
1502063070,19881,20210
1502064122,19889,20218
1502065225,19884,20213
1502066190,19884,20213
1502067140,19880,20209
1502068093,19887,20216
1502069059,19888,20217
1502070035,19885,20214
1502070983,19892,20221
1502071967,19893,20222
1502072902,19892,20221
1502073866,19888,20217
1502074929,19892,20220
1502076026,19892,20220
1502076982,19889,20217
1502077934,19901,20229
1502078911,19908,20236
1502079855,19921,20249
1502080821,19923,20251
1502081790,19943,20271
1502083235,19948,20276
1502084186,19963,20293
1502085156,19981,20311
1502086092,19988,20318
1502087057,19995,20325
1502088039,19997,20327
1502088992,19998,20328
1502089958,20001,20331
1502090910,20013,20343
1502091867,20004,20334
1502092897,20007,20337
1502094026,20005,20335
1502094979,20009,20338
1502095931,20007,20336
1502096923,20007,20336
1502097862,20003,20332
1502098843,19997,20326
1502099792,19998,20327
1502100758,20001,20330
1502101713,20002,20331
1502102674,20000,20329
1502103677,20020,20349
1502104605,20019,20348
1502105571,20027,20356
1502106507,20028,20357
1502107481,20029,20358
1502108446,20027,20356
1502109397,20024,20353
1502110354,20027,20356
1502111321,20022,20350
1502112259,20025,20352
1502113232,20018,20345
1502114196,20020,20347
1502115169,20014,20341
1502116104,20010,20337
1502117075,20010,20337
1502118065,20007,20335
1502118991,20000,20327
1502119960,20002,20329
1502120904,19999,20326
1502121875,19994,20321
1502122842,19990,20317
1502123810,19982,20309
1502124754,19987,20314
1502125722,19979,20306
1502126669,19975,20302
1502127624,19959,20286
1502128606,19974,20301
1502129810,19963,20290
1502130751,19955,20282
1502131707,19947,20274
1502132682,19941,20268
1502133625,19929,20255
1502134583,19928,20254
1502136195,19929,20255
1502137236,19917,20243
1502138191,19919,20245
1502139165,19912,20238
1502140127,19912,20238
1502141048,19913,20239
1502142046,19920,20246
1502142998,19925,20251
1502144378,19920,20246
1502145382,19930,20257
1502146331,19931,20258
1502147314,19927,20254
1502148263,19929,20256
1502149239,19927,20254
1502150198,19927,20249
1502151159,19930,20246
1502152118,19936,20252
1502153069,19941,20249
1502154084,19944,20252
1502155001,19945,20242
1502155951,19950,20242
1502156914,19957,20240
1502157886,19961,20244
1502158824,19955,20236
1502159796,19961,20241
1502160754,19962,20242
1502161744,19961,20241
1502162660,19963,20243
1502163629,19960,20240
1502164597,19964,20244
1502165564,19957,20237
1502166517,19956,20233
1502167476,19961,20230
1502168489,19971,20233
1502169398,19978,20238
1502170362,19983,20237
1502171305,19980,20228
1502172283,19981,20228
1502173229,19977,20214
