DateTime,AddedIPs,RemovedIPs
1501771322,1,0
1501771921,0,1
1501772521,4,0
1501773122,0,1
1501774921,1,3
1501777921,0,3
1501779121,1,0
1501780322,1,0
1501780921,1,1
1501782121,1,0
1501782721,0,1
1501784522,1,0
1501785722,2,0
1501786321,1,0
1501786922,2,2
1501787522,0,4
1501788121,1,1
1501789322,1,3
1501791722,0,1
1501792922,0,5
1501794121,0,1
1501795321,0,2
1501796522,0,1
1501797122,3,6
1501798321,0,2
1501798922,1,0
1501799521,1,0
1501800121,0,7
1501801921,1,1
1501803721,0,2
1501805521,1,1
1501806722,1,0
1501807321,0,1
1501807923,2,0
1501808522,1,0
1501809122,0,1
1501810321,2,0
1501810922,0,1
1501811521,0,1
1501812122,1,0
1501813321,1,0
1501814521,1,0
1501815122,0,10
1501815722,2,0
1501816922,1,0
1501818122,1,0
1501818722,1,1
1501819922,0,3
1501820522,2,0
1501821721,3,0
1501824121,1,1
1501825322,0,1
1501825922,2,0
1501826522,0,1
1501827121,0,1
1501828322,2,0
1501828922,2,1
1501830122,0,1
1501830722,1,0
1501831321,1,0
1501831921,1,0
1501833121,1,0
1501833721,1,0
1501834322,0,3
1501834921,1,0
1501835522,0,1
1501836721,0,2
1501837321,2,0
1501837922,0,2
1501839722,0,2
1501840322,1,0
1501841521,2,4
1501842121,0,1
1501842721,3,0
1501843322,1,3
1501846921,2,0
1501848121,0,1
1501848721,0,4
1501849322,1,1
1501851122,0,3
1501851721,1,1
1501852922,1,0
1501853522,1,0
1501854122,6,0
1501855322,1,5
1501856522,2,1
1501857722,2,0
1501858322,1,4
1501858922,3,0
1501860721,2,0
1501861922,0,1
1501863122,2,7
1501863722,1,0
1501864922,1,0
1501866122,7,2
1501866722,0,4
1501869121,2,1
1501869721,2,0
1501870322,0,1
1501870922,2,1
1501872722,1,0
1501874521,1,0
1501875122,0,3
1501876921,4,2
1501879922,1,0
1501880521,0,1
1501881722,1,1
1501882922,0,1
1501884122,2,19
1501884721,2,0
1501885321,1,0
1501885921,3,1
1501886521,0,2
1501887122,2,0
1501887722,1,2
1501888922,0,1
1501890121,2,3
1501891322,1,2
1501891922,1,0
1501892522,1,3
1501893724,1,0
1501894322,0,3
1501895523,0,1
1501896121,0,3
1501896721,1,0
1501897921,2,3
1501899722,0,1
1501900322,2,0
1501900921,0,1
1501902122,0,3
1501903921,1,1
1501905122,1,0
1501905722,1,0
1501906921,2,0
1501908722,1,3
1501909322,0,4
1501909922,1,0
1501910522,2,0
1501911722,0,3
1501912922,0,3
1501914122,1,0
1501914721,0,1
1501915321,2,0
1501916522,0,6
1501917121,1,0
1501917721,2,0
1501918322,1,0
1501918922,1,0
1501920722,0,1
1501921321,1,0
1501922522,0,6
1501924921,0,1
1501926121,0,1
1501926722,6,0
1501927322,0,1
1501928521,5,0
1501929121,0,1
1501929721,0,1
1501930322,2,0
1501930921,1,9
1501931521,2,0
1501932122,2,2
1501932721,4,2
1501933921,1,0
1501934521,1,1
1501935721,4,0
1501936322,2,1
1501936921,1,0
1501937522,2,2
1501938122,3,1
1501939321,0,2
1501939922,4,0
1501940522,4,1
1501941121,2,1
1501941722,2,1
1501942322,2,0
1501942921,1,0
1501943522,4,0
1501944122,2,0
1501944722,1,1
1501945322,4,0
1501946522,2,1
1501947721,6,5
1501948321,4,0
1501948921,1,7
1501950121,0,2
1501951322,2,0
1501952521,2,1
1501953122,11,0
1501953721,0,1
1501954921,2,0
1501956123,4,3
1501956722,2,0
1501957322,1,1
1501958522,5,1
1501959121,1,6
1501959721,1,11
1501960921,11,0
1501961522,1,2
1501962122,0,2
