DateTime,Entries,UniqueIPs
1501952922,65249,65249
1501953862,65266,65266
1501954843,65231,65231
1501955794,65266,65266
1501956766,65221,65221
1501957705,65265,65265
1501958674,65209,65209
1501959657,65250,65250
1501960578,65203,65203
1501961564,65217,65217
1501962508,65169,65169
1501963502,65180,65180
1501964427,65129,65129
1501965419,65121,65121
1501966344,65117,65117
1501967327,65100,65100
1501968280,65110,65110
1501969231,65027,65027
1501970207,65023,65023
1501971579,64986,64986
1501972589,64929,64929
1501973534,64919,64919
1501974518,64892,64892
1501975464,64830,64830
1501976687,64858,64858
1501977656,64870,64870
1501978605,64835,64835
1501979567,64882,64882
1501980512,64830,64830
1501981486,64819,64819
1501982443,64762,64762
1501983405,64757,64757
1501984348,64745,64745
1501985332,64751,64751
1501986269,64717,64717
1501987239,64706,64706
1501988186,64701,64701
1501989168,64656,64656
1501990122,64648,64648
1501991063,64618,64618
1501992064,64630,64630
1501993011,64605,64605
1501993959,64639,64639
1501994910,64608,64608
1501995885,64611,64611
1501996832,64574,64574
1501997808,64567,64567
1501998760,64573,64573
1501999733,64575,64575
1502000671,64617,64617
1502001639,64565,64565
1502002611,64545,64545
1502003554,64527,64527
1502004524,64578,64578
1502005465,64547,64547
1502006536,64562,64562
1502007628,64583,64583
1502008584,64595,64595
1502009544,64633,64633
1502010493,64634,64634
1502011726,64653,64653
1502012667,64624,64624
1502013708,64626,64626
1502014838,64615,64615
1502015788,64574,64574
1502016757,64565,64565
1502017716,64575,64575
1502018677,64588,64588
1502019628,64562,64562
1502020588,64604,64604
1502021584,64580,64580
1502022515,64605,64605
1502023462,64561,64561
1502024499,64577,64577
1502025405,64554,64554
1502026350,64587,64587
1502027331,64573,64573
1502028272,64543,64543
1502029230,64586,64586
1502030464,64560,64560
1502031723,64603,64603
1502032830,64581,64581
1502033795,64566,64566
1502034747,64603,64603
1502035714,64597,64597
1502036665,64619,64619
1502037638,64606,64606
1502038598,64635,64635
1502039560,64639,64639
1502040504,64637,64637
1502041461,64630,64630
1502042498,64662,64662
1502043408,64683,64683
1502044351,64730,64730
1502045321,64678,64678
1502046273,64697,64697
1502047234,64696,64696
1502048184,64721,64721
1502049172,64718,64718
1502050639,64714,64714
